HUMAN42223	MOUSE10196	n:m	
HUMAN42223	MOUSE10227	n:m	
HUMAN42223	MOUSE10249	n:m	
HUMAN42238	MOUSE10003	n:m	
HUMAN42238	MOUSE10035	n:m	
HUMAN42238	MOUSE10040	n:m	
HUMAN42238	MOUSE10049	n:m	
HUMAN42238	MOUSE10136	n:m	
HUMAN42238	MOUSE10165	n:m	
HUMAN42238	MOUSE10196	n:m	
HUMAN42238	MOUSE10227	n:m	
HUMAN42238	MOUSE10249	n:m	
HUMAN42248	MOUSE10003	n:m	
HUMAN42248	MOUSE10035	n:m	
HUMAN42248	MOUSE10040	n:m	
HUMAN42248	MOUSE10049	n:m	
HUMAN42248	MOUSE10136	n:m	
HUMAN42248	MOUSE10165	n:m	
HUMAN42248	MOUSE10196	n:m	
HUMAN42248	MOUSE10227	n:m	
HUMAN42248	MOUSE10249	n:m	
HUMAN42252	MOUSE10003	n:m	
HUMAN42252	MOUSE10035	n:m	
HUMAN42252	MOUSE10040	n:m	
HUMAN42252	MOUSE10049	n:m	
HUMAN42252	MOUSE10136	n:m	
HUMAN42252	MOUSE10165	n:m	
HUMAN42252	MOUSE10196	n:m	
HUMAN42252	MOUSE10227	n:m	
HUMAN42252	MOUSE10249	n:m	
HUMAN42255	MOUSE10003	n:m	
HUMAN42255	MOUSE10035	n:m	
HUMAN42255	MOUSE10040	n:m	
HUMAN42255	MOUSE10049	n:m	
HUMAN42255	MOUSE10136	n:m	
HUMAN42255	MOUSE10165	n:m	
HUMAN42255	MOUSE10196	n:m	
HUMAN42255	MOUSE10227	n:m	
HUMAN42255	MOUSE10249	n:m	
HUMAN42265	MOUSE10003	n:m	
HUMAN42265	MOUSE10035	n:m	
HUMAN42265	MOUSE10040	n:m	
HUMAN42265	MOUSE10049	n:m	
HUMAN42265	MOUSE10136	n:m	
HUMAN42265	MOUSE10165	n:m	
HUMAN42265	MOUSE10196	n:m	
HUMAN42265	MOUSE10227	n:m	
HUMAN42265	MOUSE10249	n:m	
HUMAN42280	MOUSE10003	n:m	
HUMAN42280	MOUSE10035	n:m	
HUMAN42280	MOUSE10040	n:m	
HUMAN42280	MOUSE10049	n:m	
HUMAN42280	MOUSE10136	n:m	
HUMAN42280	MOUSE10165	n:m	
HUMAN42280	MOUSE10196	n:m	
HUMAN42280	MOUSE10227	n:m	
HUMAN42280	MOUSE10249	n:m	
HUMAN42282	MOUSE10003	n:m	
HUMAN42282	MOUSE10035	n:m	
HUMAN42282	MOUSE10040	n:m	
HUMAN42282	MOUSE10049	n:m	
HUMAN42282	MOUSE10136	n:m	
HUMAN42282	MOUSE10165	n:m	
HUMAN42282	MOUSE10196	n:m	
HUMAN42282	MOUSE10227	n:m	
HUMAN42282	MOUSE10249	n:m	
HUMAN42295	MOUSE10174	n:m	
HUMAN42295	MOUSE47070	n:m	
HUMAN42298	MOUSE10140	1:1	
HUMAN42299	MOUSE10003	n:m	
HUMAN42299	MOUSE10035	n:m	
HUMAN42299	MOUSE10040	n:m	
HUMAN42299	MOUSE10049	n:m	
HUMAN42299	MOUSE10136	n:m	
HUMAN42299	MOUSE10165	n:m	
HUMAN42299	MOUSE10196	n:m	
HUMAN42299	MOUSE10227	n:m	
HUMAN42299	MOUSE10249	n:m	
HUMAN42305	MOUSE10003	n:m	
HUMAN42305	MOUSE10035	n:m	
HUMAN42305	MOUSE10040	n:m	
HUMAN42305	MOUSE10049	n:m	
HUMAN42305	MOUSE10136	n:m	
HUMAN42305	MOUSE10165	n:m	
HUMAN42305	MOUSE10196	n:m	
HUMAN42305	MOUSE10227	n:m	
HUMAN42305	MOUSE10249	n:m	
HUMAN42308	MOUSE10174	n:m	
HUMAN42308	MOUSE47070	n:m	
HUMAN42328	MOUSE10811	1:1	
HUMAN42332	MOUSE10003	n:m	
HUMAN42332	MOUSE10035	n:m	
HUMAN42332	MOUSE10040	n:m	
HUMAN42332	MOUSE10049	n:m	
HUMAN42332	MOUSE10136	n:m	
HUMAN42332	MOUSE10165	n:m	
HUMAN42332	MOUSE10196	n:m	
HUMAN42332	MOUSE10227	n:m	
HUMAN42332	MOUSE10249	n:m	721446
HUMAN42334	MOUSE10003	n:m	
HUMAN42334	MOUSE10035	n:m	
HUMAN42334	MOUSE10040	n:m	
HUMAN42334	MOUSE10049	n:m	
HUMAN42334	MOUSE10136	n:m	
HUMAN42334	MOUSE10165	n:m	
HUMAN42334	MOUSE10196	n:m	
HUMAN42334	MOUSE10227	n:m	
HUMAN42334	MOUSE10249	n:m	
HUMAN42339	MOUSE10174	n:m	723803
HUMAN42339	MOUSE47070	n:m	
HUMAN42341	MOUSE10003	n:m	
HUMAN42341	MOUSE10035	n:m	
HUMAN42341	MOUSE10040	n:m	
HUMAN42341	MOUSE10049	n:m	
HUMAN42341	MOUSE10136	n:m	
HUMAN42341	MOUSE10165	n:m	
HUMAN42341	MOUSE10196	n:m	
HUMAN42341	MOUSE10227	n:m	726402
HUMAN42341	MOUSE10249	n:m	
HUMAN42342	MOUSE10003	n:m	
HUMAN42342	MOUSE10035	n:m	
HUMAN42342	MOUSE10040	n:m	
HUMAN42342	MOUSE10049	n:m	
HUMAN42342	MOUSE10136	n:m	
HUMAN42342	MOUSE10165	n:m	
HUMAN42342	MOUSE10196	n:m	
HUMAN42342	MOUSE10227	n:m	
HUMAN42342	MOUSE10249	n:m	
HUMAN42345	MOUSE10003	n:m	
HUMAN42345	MOUSE10035	n:m	
HUMAN42345	MOUSE10040	n:m	
HUMAN42345	MOUSE10049	n:m	
HUMAN42345	MOUSE10136	n:m	
HUMAN42345	MOUSE10165	n:m	
HUMAN42345	MOUSE10196	n:m	
HUMAN42345	MOUSE10227	n:m	
HUMAN42345	MOUSE10249	n:m	
HUMAN42347	MOUSE10003	n:m	
HUMAN42347	MOUSE10035	n:m	
HUMAN42347	MOUSE10040	n:m	
HUMAN42347	MOUSE10049	n:m	
HUMAN42347	MOUSE10136	n:m	
HUMAN42347	MOUSE10165	n:m	
HUMAN42347	MOUSE10196	n:m	
HUMAN42347	MOUSE10227	n:m	
HUMAN42347	MOUSE10249	n:m	
HUMAN42350	MOUSE10003	n:m	
HUMAN42350	MOUSE10035	n:m	
HUMAN42350	MOUSE10040	n:m	
HUMAN42350	MOUSE10049	n:m	
HUMAN42350	MOUSE10136	n:m	
HUMAN42350	MOUSE10165	n:m	
HUMAN42350	MOUSE10196	n:m	
HUMAN42350	MOUSE10227	n:m	
HUMAN42350	MOUSE10249	n:m	
HUMAN42358	MOUSE10003	n:m	
HUMAN42358	MOUSE10035	n:m	
HUMAN42358	MOUSE10040	n:m	
HUMAN42358	MOUSE10049	n:m	
HUMAN42358	MOUSE10136	n:m	
HUMAN42358	MOUSE10165	n:m	
HUMAN42358	MOUSE10196	n:m	
HUMAN42358	MOUSE10227	n:m	
HUMAN42358	MOUSE10249	n:m	
HUMAN42370	MOUSE10003	n:m	
HUMAN42370	MOUSE10035	n:m	
HUMAN42370	MOUSE10040	n:m	
HUMAN42370	MOUSE10049	n:m	
HUMAN42370	MOUSE10136	n:m	
HUMAN42370	MOUSE10165	n:m	
HUMAN42370	MOUSE10196	n:m	
HUMAN42370	MOUSE10227	n:m	
HUMAN42370	MOUSE10249	n:m	
HUMAN42377	MOUSE10003	n:m	
HUMAN42377	MOUSE10035	n:m	
HUMAN42377	MOUSE10040	n:m	
HUMAN42377	MOUSE10049	n:m	
HUMAN42377	MOUSE10136	n:m	
HUMAN42377	MOUSE10165	n:m	
HUMAN42377	MOUSE10196	n:m	
HUMAN42377	MOUSE10227	n:m	
HUMAN42377	MOUSE10249	n:m	
HUMAN42379	MOUSE10869	1:1	942249
HUMAN42380	MOUSE51147	1:1	1042375
HUMAN42381	MOUSE57407	1:1	1132803
HUMAN42387	MOUSE57406	1:1	1164978
HUMAN42392	MOUSE57400	1:1	1104875
HUMAN42399	MOUSE57397	1:1	944789
HUMAN42408	MOUSE56998	1:1	882214
HUMAN42416	MOUSE56953	1:1	325762
HUMAN42418	MOUSE56892	1:1	1109060
HUMAN42422	MOUSE56875	1:1	1111003
HUMAN42424	MOUSE56854	1:1	1073943
HUMAN42430	MOUSE56825	1:1	1176387
HUMAN42436	MOUSE56788	1:1	687083
HUMAN42443	MOUSE56662	1:1	1027304
HUMAN42444	MOUSE56659	1:1	1152838
HUMAN42446	MOUSE56647	1:1	1121168
HUMAN42451	MOUSE56587	1:1	681141
HUMAN42456	MOUSE56563	1:1	646503
HUMAN42464	MOUSE56560	1:1	1065193
HUMAN42467	MOUSE56555	1:1	1105988
HUMAN42470	MOUSE56549	1:1	1163875
HUMAN42473	MOUSE56537	1:1	
HUMAN42475	MOUSE56535	1:1	686091
HUMAN42476	MOUSE56531	1:1	681594
HUMAN42480	MOUSE56513	1:1	1119772
HUMAN42481	MOUSE56506	1:1	1123591
HUMAN42484	MOUSE56504	1:1	974827
HUMAN42492	MOUSE56493	1:1	982473
HUMAN42501	MOUSE56485	1:1	1182695
HUMAN42509	MOUSE56479	1:1	681513
HUMAN42514	MOUSE56465	1:1	1084889
HUMAN42527	MOUSE56447	1:1	1008242
HUMAN42532	MOUSE56433	1:1	1157600
HUMAN42537	MOUSE56418	1:1	1172810
HUMAN42541	MOUSE56394	1:1	691927
HUMAN42576	MOUSE56267	1:1	926375
HUMAN42580	MOUSE56211	1:1	1063135
HUMAN42588	MOUSE56206	1:1	690696
HUMAN42595	MOUSE56187	1:1	854735
HUMAN42608	MOUSE56177	1:1	1056781
HUMAN42612	MOUSE56162	1:1	1065432
HUMAN42621	MOUSE56123	1:1	1072286
HUMAN42625	MOUSE56085	1:1	
HUMAN42634	MOUSE56035	1:1	1128088
HUMAN42636	MOUSE56025	1:1	1151126
HUMAN42646	MOUSE55987	1:1	653975
HUMAN42657	MOUSE55966	1:m	
HUMAN42657	MOUSE55967	1:m	318743
HUMAN42662	MOUSE55952	1:1	328615
HUMAN42676	MOUSE55896	1:1	684870
HUMAN42683	MOUSE55836	1:1	1073451
HUMAN42684	MOUSE55831	n:1	1154167
HUMAN42686	MOUSE55831	n:1	
HUMAN42688	MOUSE55825	1:1	1154170
HUMAN42691	MOUSE55804	1:1	1038761
HUMAN42732	MOUSE55770	1:1	688809
HUMAN42740	MOUSE55667	1:1	691643
HUMAN42743	MOUSE55654	1:1	1183009
HUMAN42746	MOUSE55640	1:1	1156194
HUMAN42749	MOUSE55617	1:1	886362
HUMAN42753	MOUSE55580	1:1	1082792
HUMAN42759	MOUSE55546	1:1	685771
HUMAN42766	MOUSE55518	1:1	1051201
HUMAN42772	MOUSE55510	1:1	1161842
HUMAN42777	MOUSE55506	1:1	848028
HUMAN42781	MOUSE55495	1:1	693637
HUMAN42786	MOUSE55490	1:1	683883
HUMAN42790	MOUSE55426	1:1	1160836
HUMAN42803	MOUSE55397	1:m	
HUMAN42803	MOUSE55417	1:m	694206
HUMAN42812	MOUSE55216	1:1	1175659
HUMAN42815	MOUSE55192	1:1	1162900
HUMAN42819	MOUSE55181	1:1	639461
HUMAN42823	MOUSE55175	1:1	1079881
HUMAN42834	MOUSE55146	1:1	687721
HUMAN42840	MOUSE55077	1:1	1098465
HUMAN42844	MOUSE55048	1:1	
HUMAN42849	MOUSE54993	1:1	684604
HUMAN42853	MOUSE54988	1:1	686345
HUMAN42861	MOUSE54969	1:1	686283
HUMAN42865	MOUSE54941	1:1	1117489
HUMAN42871	MOUSE54939	1:1	1147223
HUMAN42874	MOUSE54936	1:1	683148
HUMAN42876	MOUSE54934	1:1	1084306
HUMAN42877	MOUSE54921	1:1	1088216
HUMAN42888	MOUSE54901	1:1	860376
HUMAN42891	MOUSE54877	1:1	1052286
HUMAN42898	MOUSE54860	1:1	1041365
HUMAN42903	MOUSE54821	1:1	696622
HUMAN42905	MOUSE54811	1:1	1177080
HUMAN42910	MOUSE54802	1:1	1155118
HUMAN42921	MOUSE54796	1:1	683396
HUMAN42935	MOUSE54737	1:1	
HUMAN42942	MOUSE54735	1:1	686429
HUMAN42944	MOUSE54694	1:1	693642
HUMAN42947	MOUSE54710	1:1	696429
HUMAN42951	MOUSE54726	1:1	697526
HUMAN42955	MOUSE54728	1:1	695421
HUMAN42968	MOUSE54733	1:1	1099057
HUMAN43032	MOUSE54631	1:1	691098
HUMAN43040	MOUSE54638	n:1	699249
HUMAN43044	MOUSE54638	n:1	
HUMAN43051	MOUSE54644	1:1	686162
HUMAN43082	MOUSE54661	1:1	693171
HUMAN43119	MOUSE54600	1:1	695679
HUMAN43147	MOUSE54511	1:1	1097472
HUMAN43156	MOUSE54440	1:1	1179095
HUMAN43162	MOUSE54387	1:1	690406
HUMAN43172	MOUSE54394	1:1	1080604
HUMAN43176	MOUSE54357	1:1	671218
HUMAN43188	MOUSE54369	1:1	1028244
HUMAN43189	MOUSE54303	1:1	898518
HUMAN43192	MOUSE54280	1:m	1085159
HUMAN43192	MOUSE54586	1:m	
HUMAN43198	MOUSE54180	1:1	1175269
HUMAN43206	MOUSE54157	1:1	697211
HUMAN43210	MOUSE54153	1:1	683538
HUMAN43216	MOUSE54147	1:1	1084788
HUMAN43227	MOUSE54119	1:1	1111981
HUMAN43234	MOUSE53759	1:1	1148354
HUMAN43243	MOUSE53625	1:1	684537
HUMAN43252	MOUSE53588	1:1	1063031
HUMAN43256	MOUSE53571	1:1	689759
HUMAN43262	MOUSE53514	1:1	849662
HUMAN43268	MOUSE53495	n:1	1151980
HUMAN43270	MOUSE53495	n:1	
HUMAN43272	MOUSE53481	1:1	1151973
HUMAN43275	MOUSE53446	1:1	1180196
HUMAN43286	MOUSE53433	1:1	1123691
HUMAN43292	MOUSE53369	1:1	977935
HUMAN43298	MOUSE53362	1:1	923194
HUMAN43312	MOUSE53256	1:1	687716
HUMAN43316	MOUSE53242	1:1	340009
HUMAN43319	MOUSE53235	n:1	
HUMAN43325	MOUSE53235	n:1	
HUMAN43326	MOUSE53217	1:1	1188218
HUMAN43329	MOUSE53213	1:1	1117904
HUMAN43335	MOUSE53208	1:1	1117905
HUMAN43340	MOUSE53193	1:1	667579
HUMAN43347	MOUSE53149	1:1	690253
HUMAN43353	MOUSE53134	1:1	
HUMAN43354	MOUSE53113	1:1	392120
HUMAN43355	MOUSE53107	n:m	
HUMAN43355	MOUSE53112	n:m	1102615
HUMAN43361	MOUSE53107	n:m	
HUMAN43361	MOUSE53112	n:m	
HUMAN43362	MOUSE53107	n:m	1102613
HUMAN43362	MOUSE53112	n:m	
HUMAN43363	MOUSE53099	1:1	690679
HUMAN43368	MOUSE53084	1:1	
HUMAN43376	MOUSE53061	1:1	1119113
HUMAN43383	MOUSE53048	1:1	682388
HUMAN43389	MOUSE53044	1:1	1165585
HUMAN43393	MOUSE53042	1:1	1022684
HUMAN43396	MOUSE53036	1:1	690534
HUMAN43409	MOUSE52958	1:1	1055847
HUMAN43416	MOUSE52942	1:1	681067
HUMAN43426	MOUSE52875	1:1	958356
HUMAN43436	MOUSE52864	1:1	689499
HUMAN43439	MOUSE52843	1:1	691387
HUMAN43443	MOUSE52839	1:1	393652
HUMAN43444	MOUSE52835	1:1	393650
HUMAN43456	MOUSE52832	1:1	684439
HUMAN43464	MOUSE52788	1:1	681164
HUMAN43474	MOUSE52727	1:1	680985
HUMAN43483	MOUSE52667	n:m	
HUMAN43483	MOUSE52674	n:m	
HUMAN43483	MOUSE52688	n:m	693174
HUMAN43483	MOUSE52698	n:m	
HUMAN43483	MOUSE52703	n:m	
HUMAN43483	MOUSE52705	n:m	
HUMAN43490	MOUSE52667	n:m	
HUMAN43490	MOUSE52674	n:m	
HUMAN43490	MOUSE52688	n:m	
HUMAN43490	MOUSE52698	n:m	
HUMAN43490	MOUSE52703	n:m	710913
HUMAN43490	MOUSE52705	n:m	
HUMAN43498	MOUSE52661	1:1	684476
HUMAN43502	MOUSE52644	1:1	687874
HUMAN43515	MOUSE52616	1:1	686110
HUMAN43536	MOUSE52427	1:1	1077047
HUMAN43547	MOUSE52387	1:1	1166087
HUMAN43560	MOUSE52354	1:1	689757
HUMAN43567	MOUSE52351	1:1	688763
HUMAN43573	MOUSE52325	1:1	1065144
HUMAN43574	MOUSE52322	1:1	1160056
HUMAN43579	MOUSE52315	1:1	872625
HUMAN43585	MOUSE52298	1:1	688700
HUMAN43594	MOUSE52149	1:1	1101627
HUMAN43611	MOUSE52075	1:1	685451
HUMAN43622	MOUSE51898	1:1	1147677
HUMAN43629	MOUSE51888	1:1	1051349
HUMAN43658	MOUSE51854	1:1	1071287
HUMAN43662	MOUSE51838	1:1	1071891
HUMAN43673	MOUSE51830	1:1	1132864
HUMAN43676	MOUSE51815	n:m	1117408
HUMAN43676	MOUSE51817	n:m	
HUMAN43678	MOUSE51815	n:m	
HUMAN43678	MOUSE51817	n:m	1117405
HUMAN43683	MOUSE51811	n:1	681605
HUMAN43687	MOUSE51811	n:1	
HUMAN43689	MOUSE51794	1:1	971499
HUMAN43703	MOUSE51611	n:m	
HUMAN43703	MOUSE51763	n:m	
HUMAN43708	MOUSE51573	1:m	1112179
HUMAN43708	MOUSE51719	1:m	
HUMAN43708	MOUSE51737	1:m	
HUMAN43711	MOUSE51611	n:m	
HUMAN43711	MOUSE51763	n:m	1112218
HUMAN43712	MOUSE51784	1:1	1112194
HUMAN43717	MOUSE51561	1:1	1112188
HUMAN43722	MOUSE51542	1:1	1104534
HUMAN43731	MOUSE51476	1:1	
HUMAN43743	MOUSE51399	1:1	1149286
HUMAN43746	MOUSE51416	1:1	681639
HUMAN43749	MOUSE51327	n:1	1178743
HUMAN43753	MOUSE51369	1:1	1103919
HUMAN43764	MOUSE51378	1:1	968198
HUMAN43767	MOUSE51352	1:1	1156624
HUMAN43771	MOUSE51327	n:1	
HUMAN43776	MOUSE51313	1:1	674438
HUMAN43778	MOUSE51309	1:1	1101635
HUMAN43790	MOUSE51299	1:1	1060653
HUMAN43792	MOUSE52392	1:m	
HUMAN43792	MOUSE52394	1:m	705824
HUMAN43798	MOUSE52792	1:1	
HUMAN43817	MOUSE54699	1:1	1033173
HUMAN43823	MOUSE54708	1:1	1060597
HUMAN43826	MOUSE54748	1:1	1124786
HUMAN43833	MOUSE54759	1:1	1126431
HUMAN43837	MOUSE55197	1:1	691243
HUMAN43848	MOUSE55221	1:1	1129316
HUMAN43851	MOUSE55234	1:1	650155
HUMAN43854	MOUSE55276	n:1	
HUMAN43856	MOUSE55276	n:1	886360
HUMAN43862	MOUSE55315	1:1	1044339
HUMAN43867	MOUSE55319	1:1	693587
HUMAN43871	MOUSE55679	1:1	983592
HUMAN43888	MOUSE55685	1:1	1146490
HUMAN43893	MOUSE55687	1:1	1090574
HUMAN43898	MOUSE55709	1:1	682394
HUMAN43933	MOUSE55713	1:1	
HUMAN43937	MOUSE55812	1:1	
HUMAN43944	MOUSE55840	1:1	
HUMAN43952	MOUSE55843	1:1	1054827
HUMAN43955	MOUSE55855	1:1	1099039
HUMAN43962	MOUSE55856	1:1	686407
HUMAN43965	MOUSE55857	1:1	849328
HUMAN43967	MOUSE55876	1:1	1051751
HUMAN43974	MOUSE51136	1:1	1065153
HUMAN43977	MOUSE51259	1:m	
HUMAN43977	MOUSE51290	1:m	699621
HUMAN44050	MOUSE54633	1:1	339994
HUMAN44051	MOUSE54619	1:1	689713
HUMAN44052	MOUSE54610	1:1	688736
HUMAN44058	MOUSE54599	1:1	902617
HUMAN44065	MOUSE54597	1:1	687315
HUMAN44067	MOUSE54590	1:1	1131489
HUMAN44075	MOUSE54545	1:1	
HUMAN44079	MOUSE54544	1:1	1022299
HUMAN44088	MOUSE54542	1:1	693911
HUMAN44090	MOUSE54541	1:1	1024383
HUMAN44092	MOUSE54535	1:1	687465
HUMAN44096	MOUSE54527	1:1	686976
HUMAN44105	MOUSE54498	1:1	1022298
HUMAN44107	MOUSE54488	1:1	1107681
HUMAN44116	MOUSE54463	1:1	648568
HUMAN44122	MOUSE54446	1:1	690881
HUMAN44135	MOUSE54436	1:1	691489
HUMAN44178	MOUSE54431	1:1	
HUMAN44206	MOUSE54384	1:1	
HUMAN44215	MOUSE54375	1:1	1064284
HUMAN44234	MOUSE54371	1:1	692575
HUMAN44240	MOUSE53882	1:1	684564
HUMAN44248	MOUSE53870	1:1	687607
HUMAN44259	MOUSE53863	1:1	687686
HUMAN44260	MOUSE53854	1:1	690278
HUMAN44262	MOUSE53843	1:1	688108
HUMAN44265	MOUSE53816	1:1	
HUMAN44268	MOUSE53798	1:1	690886
HUMAN44271	MOUSE53782	1:1	686511
HUMAN44277	MOUSE53773	1:1	1149880
HUMAN44284	MOUSE53726	1:1	692397
HUMAN44287	MOUSE53711	1:1	1126436
HUMAN44296	MOUSE53701	n:1	1111576
HUMAN44298	MOUSE53701	n:1	
HUMAN44301	MOUSE53696	1:m	1087319
HUMAN44301	MOUSE53699	1:m	
HUMAN44307	MOUSE53695	1:1	1152298
HUMAN44312	MOUSE53682	1:1	996827
HUMAN44317	MOUSE53640	1:1	681969
HUMAN44325	MOUSE53583	1:1	1021570
HUMAN44327	MOUSE53576	1:1	1041683
HUMAN44332	MOUSE53531	1:1	683523
HUMAN44340	MOUSE53565	1:1	686541
HUMAN44342	MOUSE53562	1:1	1142019
HUMAN44345	MOUSE53559	1:1	1070397
HUMAN44347	MOUSE53535	1:1	1128114
HUMAN44350	MOUSE53533	1:1	1021356
HUMAN44351	MOUSE53506	1:1	
HUMAN44353	MOUSE53493	1:1	690066
HUMAN44358	MOUSE53439	1:1	1009646
HUMAN44366	MOUSE53347	1:1	682901
HUMAN44372	MOUSE53341	1:1	1065451
HUMAN44376	MOUSE53336	1:1	1119304
HUMAN44394	MOUSE53307	1:1	1149386
HUMAN44400	MOUSE53287	1:1	1123842
HUMAN44409	MOUSE53271	1:1	687266
HUMAN44415	MOUSE53261	1:1	687522
HUMAN44420	MOUSE53245	1:1	1149031
HUMAN44423	MOUSE53243	1:1	333344
HUMAN44427	MOUSE53236	1:1	684825
HUMAN44445	MOUSE53154	1:1	689159
HUMAN44450	MOUSE53114	1:1	1135901
HUMAN44460	MOUSE53111	1:1	
HUMAN44464	MOUSE53101	1:1	1152556
HUMAN44467	MOUSE53094	1:1	1069851
HUMAN44468	MOUSE53088	1:1	1089133
HUMAN44473	MOUSE53073	1:1	684539
HUMAN44486	MOUSE53023	1:1	897785
HUMAN44492	MOUSE53017	1:1	1135518
HUMAN44494	MOUSE53007	1:1	1185312
HUMAN44504	MOUSE52973	1:1	1080597
HUMAN44505	MOUSE52972	1:1	685170
HUMAN44506	MOUSE52962	1:1	1106039
HUMAN44507	MOUSE52959	1:1	983814
HUMAN44509	MOUSE52956	1:1	682399
HUMAN44512	MOUSE52945	1:1	684609
HUMAN44516	MOUSE52930	1:1	
HUMAN44519	MOUSE52821	n:1	
HUMAN44520	MOUSE52821	n:1	
HUMAN44524	MOUSE52719	1:1	1111446
HUMAN44535	MOUSE52691	1:1	1126048
HUMAN44538	MOUSE52660	1:1	
HUMAN44539	MOUSE52659	1:1	344478
HUMAN44541	MOUSE52658	1:1	1089512
HUMAN44543	MOUSE52652	1:1	329089
HUMAN44547	MOUSE08690	n:m	
HUMAN44547	MOUSE19764	n:m	681864
HUMAN44547	MOUSE52649	n:m	
HUMAN44552	MOUSE52641	1:1	695176
HUMAN44557	MOUSE52630	1:1	1104844
HUMAN44558	MOUSE52611	1:1	696090
HUMAN44563	MOUSE52609	1:1	
HUMAN44572	MOUSE52531	1:1	687081
HUMAN44586	MOUSE52420	1:1	1118750
HUMAN44603	MOUSE52419	1:1	665947
HUMAN44613	MOUSE52412	1:1	1184587
HUMAN44616	MOUSE52377	1:1	1123848
HUMAN44619	MOUSE52369	1:1	1111458
HUMAN44625	MOUSE52352	1:1	1102780
HUMAN44626	MOUSE52344	1:1	688889
HUMAN44633	MOUSE52328	1:1	885920
HUMAN44646	MOUSE52279	1:1	687023
HUMAN44651	MOUSE52221	1:1	1035579
HUMAN44653	MOUSE52218	1:1	683639
HUMAN44654	MOUSE52200	1:1	1004270
HUMAN44656	MOUSE52184	1:1	1070349
HUMAN44663	MOUSE52158	1:1	899944
HUMAN44668	MOUSE52044	1:1	1110322
HUMAN44672	MOUSE52014	1:1	1129369
HUMAN44676	MOUSE51999	1:1	1149007
HUMAN44686	MOUSE51973	1:1	1110760
HUMAN44690	MOUSE51936	1:1	691397
HUMAN44694	MOUSE51924	1:1	683939
HUMAN44696	MOUSE51923	1:1	681179
HUMAN44701	MOUSE51920	1:1	1034567
HUMAN44711	MOUSE51905	1:1	689972
HUMAN44714	MOUSE51618	1:m	
HUMAN44714	MOUSE51624	1:m	
HUMAN44714	MOUSE51631	1:m	
HUMAN44714	MOUSE51637	1:m	1083422
HUMAN44714	MOUSE51642	1:m	
HUMAN44714	MOUSE57546	1:m	
HUMAN44715	MOUSE57432	1:1	891769
HUMAN44722	MOUSE57429	1:1	686207
HUMAN44725	MOUSE57428	1:1	
HUMAN44734	MOUSE57542	1:1	993901
HUMAN44745	MOUSE57536	1:1	881074
HUMAN44777	MOUSE55423	1:1	692972
HUMAN44783	MOUSE55375	1:1	1148615
HUMAN44787	MOUSE55366	1:1	958530
HUMAN44794	MOUSE55346	1:1	1104594
HUMAN44798	MOUSE55334	1:1	1167378
HUMAN44801	MOUSE55321	1:1	1044348
HUMAN44803	MOUSE55305	1:1	681003
HUMAN44804	MOUSE55295	1:1	1130665
HUMAN44810	MOUSE55278	1:1	955418
HUMAN44817	MOUSE55210	1:1	691040
HUMAN44822	MOUSE55152	1:1	1083417
HUMAN44824	MOUSE55125	1:1	971543
HUMAN44826	MOUSE55126	1:1	1070810
HUMAN44830	MOUSE55117	1:1	1188553
HUMAN44839	MOUSE55098	1:1	
HUMAN44847	MOUSE55089	1:1	1007633
HUMAN44851	MOUSE55061	1:1	877028
HUMAN44853	MOUSE55059	1:1	1123590
HUMAN44855	MOUSE55044	1:m	874802
HUMAN44855	MOUSE55046	1:m	
HUMAN44858	MOUSE55042	1:1	693508
HUMAN44863	MOUSE55041	1:1	1141980
HUMAN44865	MOUSE55040	1:1	1135122
HUMAN44869	MOUSE55032	1:1	874804
HUMAN44871	MOUSE55030	1:1	1165322
HUMAN44874	MOUSE55024	1:1	1185013
HUMAN44882	MOUSE54973	1:1	836505
HUMAN44886	MOUSE54958	1:1	1121863
HUMAN44892	MOUSE54899	1:1	1069850
HUMAN44894	MOUSE54835	1:1	646719
HUMAN44899	MOUSE54892	1:1	683051
HUMAN44906	MOUSE54709	1:1	1002606
HUMAN44910	MOUSE54702	1:1	1063148
HUMAN44919	MOUSE10817	1:m	
HUMAN44919	MOUSE54682	1:m	1181441
HUMAN44920	MOUSE54664	1:1	1100920
HUMAN44925	MOUSE54624	1:1	1186509
HUMAN44933	MOUSE54575	n:1	978138
HUMAN44934	MOUSE54568	1:1	
HUMAN44935	MOUSE54575	n:1	
HUMAN44936	MOUSE54575	n:1	
HUMAN44938	MOUSE54575	n:1	
HUMAN44941	MOUSE54575	n:1	
HUMAN44942	MOUSE54575	n:1	
HUMAN44943	MOUSE54575	n:1	
HUMAN44944	MOUSE54575	n:1	
HUMAN44947	MOUSE54566	1:1	1103935
HUMAN44949	MOUSE54564	1:1	840748
HUMAN44954	MOUSE54557	1:1	681589
HUMAN44958	MOUSE54473	1:1	1158531
HUMAN44962	MOUSE54460	1:1	687466
HUMAN44968	MOUSE54391	1:1	692125
HUMAN44974	MOUSE54378	1:1	
HUMAN44979	MOUSE54246	1:1	1063735
HUMAN44989	MOUSE54237	1:1	1146450
HUMAN44994	MOUSE54203	1:1	944458
HUMAN45005	MOUSE54154	1:1	1066707
HUMAN45008	MOUSE54152	1:1	1117897
HUMAN45015	MOUSE54145	1:1	1049541
HUMAN45016	MOUSE54140	1:1	690860
HUMAN45018	MOUSE54138	1:1	682433
HUMAN45022	MOUSE54098	1:1	684720
